POPULATION,COUNTYFIPS,LATITUDE,LONGITUDE,NAME,ADDRESS,CITY,STATE,COUNTY,ZIP,TELEPHONE,TYPE,STATUS,SOURCE,WEBSITE,OWNER,TOTAL_BEDS_IN_COUNTY,MARKET_SHARE,PROVIDERNUMBER,TOTAL_HOSPITAL_BEDS,ICU_HOSPITAL_BEDS,CONFIRMED_CASES_STATE,DEATHS_STATE,RECOVERED_STATE,COUNTY_CASES,PATIENTS
109864,36069,42.87601496,-77.2902443,FF THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,ONTARIO,14424,(585) 396-6000,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.thompsonhealth.com,NON-PROFIT,399.0,0.2832080200501253,,113.0,,2495.0,16.0,0.0,1,0.2832080200501253
109864,36069,42.95970084,-77.13651575,CLIFTON SPRINGS HOSPITAL,2 COULTER RD,CLIFTON SPRINGS,NY,ONTARIO,14432,(315) 462-1311,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.cliftonspringshospital.org,NON-PROFIT,399.0,0.38596491228070173,,154.0,,2495.0,16.0,0.0,1,0.38596491228070173
381951,36071,41.43525136,-74.04232114,ST. LUKE'S CORNWALL HOSPITAL - CORNWALL CAMPUS,19 LAUREL AVE,CORNWALL,NY,ORANGE,12518,(845) 534-7711,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.stlukescornwallhospital.org,NON-PROFIT,902.0,0.1385809312638581,,125.0,,2495.0,16.0,0.0,51,7.0676274944567625
381951,36071,41.26136292,-74.35746215,ST ANTHONY COMMUNITY HOSPITAL,15 MAPLE AVE,WARWICK,NY,ORANGE,10990,(845) 986-2276,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.stanthonycommunityhosp.org,NON-PROFIT,902.0,0.06651884700665188,330205.0,60.0,8.0,2495.0,16.0,0.0,51,3.392461197339246
381951,36071,41.3676357,-74.68159719,BON SECOURS COMMUNITY HOSPITAL,160 E MAIN ST,PORT JERVIS,NY,ORANGE,12771,(845) 856-5351,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.bonsecourscommunityhosp.org,NON-PROFIT,902.0,0.1352549889135255,330135.0,122.0,10.0,2495.0,16.0,0.0,51,6.898004434589801
381951,36071,41.50342485,-74.01456558,ST. LUKE'S CORNWALL HOSPITAL - NEWBURGH CAMPUS,70 DUBOIS ST,NEWBURGH,NY,ORANGE,12550,(845) 561-4400,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.stlukescornwallhospital.org,NON-PROFIT,902.0,0.2682926829268293,,242.0,,2495.0,16.0,0.0,51,13.682926829268293
381951,36071,41.44191408,-74.36831227,ORANGE REGIONAL MEDICAL CENTER,707 EAST MAIN STREET,MIDDLETOWN,NY,ORANGE,10924,(845) 333-1000,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.ormc.org/default.aspx,NON-PROFIT,902.0,0.39135254988913526,330126.0,353.0,40.0,2495.0,16.0,0.0,51,19.9589800443459
98892,36079,41.38262712,-73.66297571,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVE,CARMEL,NY,PUTNAM,10512,(845) 279-5711,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.health-quest.org/home_phc.cfm?id=10,NON-PROFIT,164.0,1.0,330273.0,164.0,10.0,2495.0,16.0,0.0,5,5.0
159442,36083,42.74272051,-73.67642397,ST MARY'S HOSPITAL,1300 MASSACHUSETTS AVE,TROY,NY,RENSSELAER,12180,(518) 268-5000,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.setonhealth.org/st_marys/index.cfm,NON-PROFIT,408.0,0.4803921568627451,110006.0,196.0,68.0,2495.0,16.0,0.0,6,2.8823529411764706
159442,36083,42.73329249,-73.672164,SAMARITAN HOSPITAL,2215 BURDETT AVE,TROY,NY,RENSSELAER,12180,(518) 271-3300,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.nehealth.com,NON-PROFIT,408.0,0.5196078431372549,500033.0,212.0,12.0,2495.0,16.0,0.0,6,3.11764705882353
325695,36087,41.09621147,-73.92601813,NYACK HOSPITAL,160 N MIDLAND AVE,NYACK,NY,ROCKLAND,10960,(845) 348-2000,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.nyackhospital.org,NON-PROFIT,661.0,0.56732223903177,330104.0,375.0,,2495.0,16.0,0.0,53,30.06807866868381
325695,36087,41.11159578,-74.13481142,GOOD SAMARITAN HOSPITAL - SUFFERN,255 LAFAYETTE AVE,SUFFERN,NY,ROCKLAND,10901,(845) 368-5000,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://charity.bonsecours.com/find-a-facility-good-samaritan-hospital.html,NON-PROFIT,661.0,0.43267776096822996,,286.0,,2495.0,16.0,0.0,53,22.93192133131619
230163,36091,43.08588022,-73.79678273,SARATOGA HOSPITAL,211 CHURCH ST,SARATOGA,NY,SARATOGA,12866,(518) 587-3222,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://saratogahospital.org/,NON-PROFIT,171.0,1.0,330222.0,171.0,,2495.0,16.0,0.0,18,18.0
155350,36093,42.81985762,-73.91731809,ELLIS HOSPITAL,1101 NOTT STREET,SCHENECTADY,NY,SCHENECTADY,12308,(518) 243-4000,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.ellismedicine.org/,NON-PROFIT,368.0,1.0,330153.0,368.0,36.0,2495.0,16.0,0.0,18,18.0
31097,36095,42.6869295,-74.48179866,COBLESKILL REGIONAL HOSPITAL,178 GRANDVIEW DR,COBLESKILL,NY,SCHOHARIE,12043,(518) 234-2511,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.bassett.org/cobleskill-hospital/,NON-PROFIT,40.0,1.0,330268.0,40.0,,2495.0,16.0,0.0,1,1.0
1481093,36103,40.78005719,-72.97714065,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,101 HOSPITAL RD,PATCHOGUE,NY,SUFFOLK,11772,(631) 654-7100,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.bmhmc.org,NON-PROFIT,3227.0,0.09482491478153084,330141.0,306.0,10.0,2495.0,16.0,0.0,178,16.87883483111249
1481093,36103,40.88505974,-72.37994406,SOUTHAMPTON HOSPITAL,240 MEETING HOUSE LANE,SOUTHAMPTON,NY,SUFFOLK,11968,(516) 726-8200,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.southamptonhospital.org,NON-PROFIT,3227.0,0.038735667802912925,,125.0,,2495.0,16.0,0.0,178,6.894948868918501
1481093,36103,41.11036057,-72.36112732,EASTERN LONG ISLAND HOSPITAL,201 MANOR PL,GREENPORT,NY,SUFFOLK,11901,(631) 477-1000,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.elih.org,NON-PROFIT,3227.0,0.027889680818097305,330088.0,90.0,6.0,2495.0,16.0,0.0,178,4.964363185621321
1481093,36103,40.87932924,-73.41619953,HUNTINGTON HOSPITAL,270 PARK AVE,HUNTINGTON,NY,SUFFOLK,11743,(516) 351-2000,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,https://www.northwell.edu/find-care/locations/huntington-hospital,NON-PROFIT,3227.0,0.12643321970870777,330045.0,408.0,26.0,2495.0,16.0,0.0,178,22.505113108149985
1481093,36103,40.72596015,-73.24115864,SOUTHSIDE HOSPITAL,301 E MAIN ST,BAY SHORE,NY,SUFFOLK,11706,(631) 968-3000,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,https://www.northwell.edu/find-care/locations/southside-hospital,NON-PROFIT,3227.0,0.09947319491788038,330043.0,321.0,36.0,2495.0,16.0,0.0,178,17.70622869538271
1481093,36103,40.69388013,-73.29439462,GOOD SAMARITAN HOSPITAL - WEST ISLIP,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,SUFFOLK,10901,(631) 376-3000,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://goodsamaritan.chsli.org/,NON-PROFIT,3227.0,0.13541989463898357,,437.0,,2495.0,16.0,0.0,178,24.104741245739078
1481093,36103,40.86850019,-73.22299673,ST. CATHERINE OF SIENA MEDICAL CENTER,"50 ROUTE, 25 A",SMITHTOWN,NY,SUFFOLK,11787,(631) 862-3100,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://stcatherines.chsli.org/,NON-PROFIT,3227.0,0.09482491478153084,,306.0,,2495.0,16.0,0.0,178,16.87883483111249
1481093,36103,40.90919446,-73.11567822,STONY BROOK UNIVERSITY HOSPITAL,101 NICOLLS RD,STONY BROOK,NY,SUFFOLK,11790,(516) 689-3333,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,https://www.stonybrookmedicine.edu/sbuh,GOVERNMENT - STATE,3227.0,0.18686086148125194,,603.0,,2495.0,16.0,0.0,178,33.261233343662845
1481093,36103,40.94663123,-73.06096322,ST CHARLES HOSPITAL AND REHABILITATION CENTER,200 BELLE TERRE RD,PORT JEFFERSON,NY,SUFFOLK,11507,(631) 474-6600,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.stcharles.org/,NON-PROFIT,3227.0,0.07530213820886272,,243.0,,2495.0,16.0,0.0,178,13.403780601177564
1481093,36103,40.9390674,-73.05439851,JOHN T MATHER MEMORIAL HOSPITAL OF PORT JEFFERSON NEW YORK INC,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,SUFFOLK,11777,(631) 473-1320,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.matherhospital.org/,NON-PROFIT,3227.0,0.07685156492097923,,248.0,,2495.0,16.0,0.0,178,13.679578555934304
1481093,36103,40.93426399,-72.67362495,PECONIC BAY MEDICAL CENTER,1300 ROANOKE AVE,RIVERHEAD,NY,SUFFOLK,11901,(631) 548-6000,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.pbmchealth.org,NON-PROFIT,3227.0,0.04338394793926247,330107.0,140.0,10.0,2495.0,16.0,0.0,178,7.72234273318872
75498,36105,41.70906079,-74.73752440000001,CATSKILL REGIONAL MEDICAL CENTER,68 HARRIS-BUSHVILLE RD,HARRIS,NY,SULLIVAN,12742,(845) 794-3300,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.crmcny.org/,NON-PROFIT,154.0,1.0,330386.0,154.0,,2495.0,16.0,0.0,3,3.0
102793,36109,42.46898507,-76.53748416,CAYUGA MEDICAL CENTER,101 DATES DR,ITHACA,NY,TOMPKINS,14850,(607) 274-4011,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.cayugamed.org/,NON-PROFIT,212.0,1.0,,212.0,,2495.0,16.0,0.0,6,6.0
178599,36111,41.92149416,-73.99968712,HEALTHALLIANCE HOSPITAL - MARY'S AVENUE CAMPSU,105 MARY'S AVENUE,KINGSTON,NY,ULSTER,12401,(845) 338-2500,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.hahv.org/marys-ave-campus/,NON-PROFIT,300.0,0.5,,150.0,,2495.0,16.0,0.0,10,5.0
178599,36111,41.92665841,-73.99484207,HEALTHALLIANCE HOSPITAL - BROADWAY CAMPUS,396 BROADWAY,KINGSTON,NY,ULSTER,12401,(845) 334-2750,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.hahv.org/broadway-campus/,NON-PROFIT,300.0,0.5,,150.0,,2495.0,16.0,0.0,10,5.0
64265,36113,43.30662939,-73.64631274,GLENS FALLS HOSPITAL,100 PARK ST,GLENS FALLS,NY,WARREN,12801,(518) 926-1000,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.glensfallshospital.org,NON-PROFIT,410.0,1.0,330191.0,410.0,24.0,2495.0,16.0,0.0,1,1.0
90064,36117,43.06049938,-77.10166991,NEWARK-WAYNE COMMUNITY HOSPITAL,111 DRIVING PARK AVE,NEWARK,NY,WAYNE,14513,(315) 332-2022,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.rochestergeneral.org/about-us/newark-wayne-community-hospital/,NON-PROFIT,120.0,1.0,330030.0,120.0,8.0,2495.0,16.0,0.0,1,1.0
967612,36119,41.02559431,-73.7693051,WHITE PLAINS HOSPITAL CENTER,41 E POST RD,WHITE PLAINS,NY,WESTCHESTER,10601,(914) 681-0600,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.wphospital.org,NON-PROFIT,2572.0,0.11353032659409021,330304.0,292.0,8.0,2495.0,16.0,0.0,798,90.59720062208399
967612,36119,40.94209087,-73.8365642,NEW YORK-PRESBYTERIAN/LAWRENCE HOSPITAL,55 PALMER AVE,BRONXVILLE,NY,WESTCHESTER,10708,(914) 787-1000,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.nyplawrence.org/,NON-PROFIT,2572.0,0.07270606531881804,,187.0,,2495.0,16.0,0.0,798,58.019440124416796
967612,36119,41.29246466,-73.89260099,NEWYORK-PRESBYTERIAN/HUDSON VALLEY HOSPITAL,1980 CROMPOND ROAD,CORTLANDT MANOR,NY,WESTCHESTER,10567,(914) 737-9000,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.hvhc.org,NON-PROFIT,2572.0,0.049766718506998445,,128.0,,2495.0,16.0,0.0,798,39.71384136858476
967612,36119,41.01439225,-73.86191965,ST. JOHN'S RIVERSIDE HOSPITAL - DOBBS FERRY,128 ASHFORD AVE,DOBBS FERRY,NY,WESTCHESTER,10522,(914) 693-0700,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.riversidehealth.org,NON-PROFIT,2572.0,0.004665629860031105,,12.0,,2495.0,16.0,0.0,798,3.7231726283048214
967612,36119,41.10900706,-73.86308776,PHELPS MEMORIAL HOSPITAL CENTER,701  NORTH BROADWAY,SLEEPY HOLLOW,NY,WESTCHESTER,10591,(914) 366-3000,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.phelpshospital.org,NON-PROFIT,2572.0,0.09253499222395023,,238.0,,2495.0,16.0,0.0,798,73.84292379471228
967612,36119,41.08609075,-73.80495477,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,WESTCHESTER,10532,(914) 493-7018,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.westchestermedicalcenter.com/,GOVERNMENT - DISTRICT/AUTHORITY,2572.0,0.2534992223950233,330234.0,652.0,66.0,2495.0,16.0,0.0,798,202.2923794712286
967612,36119,40.91280606,-73.7877626,MONTEFIORE NEW ROCHELLE HOSPITAL,16 GUION PLACE,NEW ROCHELLE,NY,WESTCHESTER,10802,(914) 365-3700,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.montefiorehs.org/landing.cfm?id=16,NON-PROFIT,2572.0,0.08670295489891135,330184.0,223.0,12.0,2495.0,16.0,0.0,798,69.18895800933126
967612,36119,41.19705408,-73.72570075,NORTHERN WESTCHESTER HOSPITAL,400 E MAIN ST,MOUNT KISCO,NY,WESTCHESTER,10549,(914) 666-1303,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.nwhc.net,NON-PROFIT,2572.0,0.0952566096423017,330162.0,245.0,16.0,2495.0,16.0,0.0,798,76.01477449455676
967612,36119,40.91289836,-73.840562,MONTEFIORE MOUNT VERNON HOSPITAL,12 NORTH 7TH AVENUE,MOUNT VERNON,NY,WESTCHESTER,10550,(914) 361-6100,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://montefiorehs.org/landing.cfm?id=17,NON-PROFIT,2572.0,0.06842923794712286,330086.0,176.0,,2495.0,16.0,0.0,798,54.60653188180404
967612,36119,40.96891353,-73.88614692,SJRH - ST JOHNS DIVISION,967 NORTH BROADWAY,YONKERS,NY,WESTCHESTER,10701,(914) 964-4444,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.riversidehealth.org/Facilities/Andrus.aspx,NON-PROFIT,2572.0,0.0874805598755832,,225.0,,2495.0,16.0,0.0,798,69.80948678071539
967612,36119,40.92925602,-73.89769468,ST JOSEPH'S MEDICAL CENTER,127 SOUTH BROADWAY,YONKERS,NY,WESTCHESTER,10701,(914) 378-7000,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.saintjosephs.org/,NON-PROFIT,2572.0,0.07542768273716952,330006.0,194.0,,2495.0,16.0,0.0,798,60.19129082426127
40085,36121,42.75430004,-78.1310725,WYOMING COUNTY COMMUNITY HOSPITAL,400 N MAIN ST,WARSAW,NY,WYOMING,14550,(585) 786-8940,GENERAL ACUTE CARE,OPEN,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.wcchs.net,GOVERNMENT - LOCAL,62.0,1.0,330008.0,62.0,5.0,2495.0,16.0,0.0,2,2.0
136744,37019,33.92966195,-78.02159031,J. ARTHUR DOSHER MEMORIAL HOSPITAL,924 HOWE ST,SOUTHPORT,NC,BRUNSWICK,28461,(910) 457-3800,GENERAL ACUTE CARE,OPEN,https://www2.ncdhhs.gov/dhsr/reports.htm,http://www.dosher.org,NON-PROFIT,174.0,0.5747126436781609,,100.0,,70.0,0.0,0.0,1,0.5747126436781609
136744,37019,34.03136121,-78.26144541,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,240 HOSPITAL DR NE,BOLIVIA,NC,BRUNSWICK,28422,(910) 721-1700,GENERAL ACUTE CARE,OPEN,https://www2.ncdhhs.gov/dhsr/reports.htm,http://local.elitehearingnetwork.com/bolivia-nc-hearing-center.html,NOT AVAILABLE,174.0,0.42528735632183906,340158.0,74.0,19.0,70.0,0.0,0.0,1,0.42528735632183906
211342,37025,35.43610642,-80.60250804,CAROLINAS HEALTHCARE SYSTEM NORTHEAST,920 CHURCH ST N,CONCORD,NC,CABARRUS,28025,(704) 783-3000,GENERAL ACUTE CARE,OPEN,https://www2.ncdhhs.gov/dhsr/reports.htm,http://www.carolinashealthcare.org/northeast,NON-PROFIT,457.0,1.0,340001.0,457.0,15.0,70.0,0.0,0.0,1,1.0
73139,37037,35.7229545,-79.42085536,"CHATHAM HOSPITAL, INC.",475 PROGRESS BOULEVARD,SILER CITY,NC,CHATHAM,27344,(919) 663-2113,GENERAL ACUTE CARE,OPEN,https://www2.ncdhhs.gov/dhsr/reports.htm,http://www.chathamhospital.org,NON-PROFIT,25.0,1.0,,25.0,,70.0,0.0,0.0,3,3.0
102912,37049,35.11340193,-77.06594289,CAROLINA EAST HEALTH SYSTEM,2000 NEUSE BLVD,NEW BERN,NC,CRAVEN,28561,(252) 633-8640,GENERAL ACUTE CARE,OPEN,https://www2.ncdhhs.gov/dhsr/reports.htm,http://www.carolinaeasthealth.com/,GOVERNMENT - DISTRICT/AUTHORITY,350.0,1.0,,350.0,,70.0,0.0,0.0,1,1.0
316739,37063,36.03749791,-78.9006067,SELECT SPECIALTY HOSPITAL - DURHAM,"3643 NORTH ROXBORO STREET, 6TH FLOOR",DURHAM,NC,DURHAM,27704,(919) 470-9159,GENERAL ACUTE CARE,OPEN,https://www2.ncdhhs.gov/dhsr/reports.htm,http://durham.selectspecialtyhospitals.com/,PROPRIETARY,1360.0,0.022058823529411766,,30.0,,70.0,0.0,0.0,12,0.2647058823529412
316739,37063,36.04303607,-78.89699467,NORTH CAROLINA SPECIALTY HOSPITAL,3916 BEN FRANKLIN BOULEVARD,DURHAM,NC,DURHAM,27704,(919) 956-9300,GENERAL ACUTE CARE,OPEN,https://www2.ncdhhs.gov/dhsr/reports.htm,http://www.ncspecialty.com,PROPRIETARY,1360.0,0.013235294117647059,340049.0,18.0,,70.0,0.0,0.0,12,0.1588235294117647
316739,37063,36.03679359,-78.90025454,DUKE REGIONAL HOSPITAL,3643 NORTH ROXBORO RD,DURHAM,NC,DURHAM,27704,(919) 470-4000,GENERAL ACUTE CARE,OPEN,https://www2.ncdhhs.gov/dhsr/reports.htm,http://www.dukeregional.org/,NON-PROFIT,1360.0,0.2713235294117647,340155.0,369.0,22.0,70.0,0.0,0.0,12,3.2558823529411764
316739,37063,36.0070498,-78.93775811,DUKE UNIVERSITY HOSPITAL,2301 ERWIN ROAD,DURHAM,NC,DURHAM,27710,(919) 684-8076,GENERAL ACUTE CARE,OPEN,https://www2.ncdhhs.gov/dhsr/reports.htm,http://www.dukehealth.org,NON-PROFIT,1360.0,0.6933823529411764,340030.0,943.0,48.0,70.0,0.0,0.0,12,8.320588235294117
379099,37067,36.07472236,-80.29752273,SELECT SPECIALTY HOSPITAL - WINSTON SALEM,"3333 SILAS CREEK PARKWAY, 6TH FLOOR",WINSTON SALEM,NC,FORSYTH,27103,(336) 760-4668,GENERAL ACUTE CARE,OPEN,https://www2.ncdhhs.gov/dhsr/reports.htm,http://winstonsalem.selectspecialtyhospitals.com/,PROPRIETARY,1855.0,0.022641509433962263,,42.0,,70.0,0.0,0.0,2,0.045283018867924525
379099,37067,36.07894515,-80.29619446,NOVANT HEALTH MEDICAL PARK HOSPITAL,1950 SOUTH HAWTHORNE RD,WINSTON SALEM,NC,FORSYTH,27103,(336) 718-0600,GENERAL ACUTE CARE,OPEN,https://www2.ncdhhs.gov/dhsr/reports.htm,http://www.novanthealth.org,NON-PROFIT,1855.0,0.011859838274932614,340148.0,22.0,2.0,70.0,0.0,0.0,2,0.02371967654986523
379099,37067,36.07555041,-80.29728716,NOVANT HEALTH FORSYTH MEDICAL CENTER,3333 SILAS CREEK PKWY,WINSTON SALEM,NC,FORSYTH,27103,(336) 718-5000,GENERAL ACUTE CARE,OPEN,https://www2.ncdhhs.gov/dhsr/reports.htm,https://www.novanthealth.org/forsyth-medical-center.aspx,NON-PROFIT,1855.0,0.4954177897574124,340014.0,919.0,68.0,70.0,0.0,0.0,2,0.9908355795148248
379099,37067,36.08964961,-80.26817483,NORTH CAROLINA BAPTIST HOSPITAL,MEDICAL CENTER BLVD,WINSTON SALEM,NC,FORSYTH,27157,(336) 716-4750,GENERAL ACUTE CARE,OPEN,https://www2.ncdhhs.gov/dhsr/reports.htm,http://www.wakehealth.edu/,NON-PROFIT,1855.0,0.47008086253369274,340047.0,872.0,110.0,70.0,0.0,0.0,2,0.9401617250673855
533670,37081,35.962823799999995,-80.01339432,HIGH POINT REGIONAL HEALTH SYSTEM,601 NORTH ELM STREET,HIGH POINT,NC,GUILFORD,27261,(336) 878-6000,GENERAL ACUTE CARE,OPEN,https://www2.ncdhhs.gov/dhsr/reports.htm,http://www.highpointregional.com,NON-PROFIT,1619.0,0.237183446571958,,384.0,,70.0,0.0,0.0,1,0.237183446571958
533670,37081,36.09101799,-79.78604811,SELECT SPECIALTY HOSPITAL - GREENSBORO,1200 NORTH ELM STREET,GREENSBORO,NC,GUILFORD,27401,(336) 832-5700,GENERAL ACUTE CARE,OPEN,https://www2.ncdhhs.gov/dhsr/reports.htm,http://greensboro.selectspecialtyhospitals.com/,PROPRIETARY,1619.0,0.01852995676343422,,30.0,,70.0,0.0,0.0,1,0.01852995676343422
533670,37081,36.04926383,-79.77036502,KINDRED HOSPITAL - GREENSBORO,2401 SOUTHSIDE BLVD,GREENSBORO,NC,GUILFORD,27406,(336) 271-2800,GENERAL ACUTE CARE,OPEN,https://www2.ncdhhs.gov/dhsr/reports.htm,http://www.khgreensboro.com,PROPRIETARY,1619.0,0.0765904879555281,,124.0,,70.0,0.0,0.0,1,0.0765904879555281
533670,37081,36.08342606,-79.82541858,WESLEY LONG COMMUNITY HOSPITAL,501 N ELAM AVENUE,GREENSBORO,NC,GUILFORD,27403,(336) 854-6100,GENERAL ACUTE CARE,OPEN,https://www2.ncdhhs.gov/dhsr/reports.htm,http://www.conehealth.com/locations/wesley-long-hospital,NON-PROFIT,1619.0,0.10809141445336627,,175.0,,70.0,0.0,0.0,1,0.10809141445336627
533670,37081,36.09088474,-79.78645738,MOSES CONE MEMORIAL HOSPITAL,1200 NORTH ELM ST,GREENSBORO,NC,GUILFORD,27401,(336) 832-7000,GENERAL ACUTE CARE,OPEN,https://www2.ncdhhs.gov/dhsr/reports.htm,http://www.conehealth.com/locations/moses-cone-hospital/,NON-PROFIT,1619.0,0.5596046942557134,,906.0,,70.0,0.0,0.0,1,0.5596046942557134
134214,37085,35.30703274,-78.63466618,BETSY JOHNSON HOSPITAL,800 TILGHMAN DR,DUNN,NC,HARNETT,28335,(910) 892-7161,GENERAL ACUTE CARE,OPEN,https://www2.ncdhhs.gov/dhsr/reports.htm,http://www.bjrh.org/,NON-PROFIT,151.0,1.0,,151.0,,70.0,0.0,0.0,4,4.0
202675,37101,35.51441458,-78.33498078,JOHNSTON MEDICAL CENTER - SMITHFIELD,509 N. BRIGHT LEAF BLVD.,SMITHFIELD,NC,JOHNSTON,27577,(919) 934-8171,GENERAL ACUTE CARE,OPEN,https://www2.ncdhhs.gov/dhsr/reports.htm,http://www.johnstonhealth.org/,GOVERNMENT - DISTRICT/AUTHORITY,199.0,1.0,,199.0,,70.0,0.0,0.0,2,2.0
83770,37109,35.48991814,-81.20359858,CAROLINAS MEDICAL CENTER-LINCOLN,433 MCALISTER ROAD,LINCOLNTON,NC,LINCOLN,28093,(704) 735-3071,GENERAL ACUTE CARE,OPEN,https://www2.ncdhhs.gov/dhsr/reports.htm,http://www.carolinashealthcare.org/body.cfm?id=7626,GOVERNMENT - DISTRICT/AUTHORITY,101.0,1.0,,101.0,,70.0,0.0,0.0,1,1.0
1093901,37119,35.21183819,-80.82416444,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,200 HAWTHORNE LANE,CHARLOTTE,NC,MECKLENBURG,28233,(704) 384-4000,GENERAL ACUTE CARE,OPEN,https://www2.ncdhhs.gov/dhsr/reports.htm,https://www.novanthealth.org/presbyterian-medical-center.aspx,NON-PROFIT,2612.0,0.25306278713629404,340053.0,661.0,34.0,70.0,0.0,0.0,11,2.7836906584992347
1093901,37119,35.30675743,-80.74704794,CAROLINAS HEALTHCARE SYSTEM UNIVERSITY,8800 NORTH TRYON STREET,CHARLOTTE,NC,MECKLENBURG,28256,(704) 863-6000,GENERAL ACUTE CARE,OPEN,https://www2.ncdhhs.gov/dhsr/reports.htm,https://www.carolinashealthcare.org/locations/carolinas-healthcare-system-university,GOVERNMENT - DISTRICT/AUTHORITY,2612.0,0.03828483920367534,,100.0,,70.0,0.0,0.0,11,0.4211332312404288
